playerID,yearID,stint,teamID,lgID,G,AB,R,H,B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SLG,OBP,OPS
heredgu01,2019,1,TBA,AL,89,204,31,46,28,13,0,5,20.0,2.0,2.0,18,60.0,0.0,6.0,2.0,1.0,4.0,0.22549019607843138,0.3627450980392157,0.3056768558951965,0.6684219539344122
hernama02,2019,1,BOS,AL,61,148,18,37,28,7,0,2,11.0,1.0,2.0,3,42.0,0.0,3.0,1.0,0.0,1.0,0.25,0.33783783783783783,0.2792207792207792,0.617058617058617
hernate01,2019,1,TOR,AL,125,417,58,96,49,19,2,26,65.0,6.0,3.0,45,153.0,1.0,1.0,0.0,1.0,8.0,0.2302158273381295,0.4724220623501199,0.30603448275862066,0.7784565451087406
hicksaa01,2019,1,NYA,AL,59,221,41,52,30,10,0,12,36.0,1.0,2.0,31,72.0,0.0,0.0,0.0,3.0,2.0,0.23529411764705882,0.4434389140271493,0.3254901960784314,0.7689291101055806
hicksjo02,2019,1,DET,AL,95,319,29,67,39,15,0,13,35.0,1.0,1.0,13,109.0,0.0,0.0,0.0,1.0,7.0,0.21003134796238246,0.3793103448275862,0.24024024024024024,0.6195505850678265
holtbr01,2019,1,BOS,AL,87,259,38,77,58,14,2,3,31.0,1.0,0.0,28,57.0,1.0,4.0,0.0,4.0,4.0,0.2972972972972973,0.4015444015444015,0.3694915254237288,0.7710359269681304
janseda01,2019,1,TOR,AL,107,347,41,72,46,12,1,13,43.0,0.0,1.0,31,79.0,1.0,4.0,1.0,1.0,8.0,0.207492795389049,0.36023054755043227,0.2793733681462141,0.6396039156966464
jayjo02,2019,1,CHA,AL,47,165,12,44,36,8,0,0,9.0,0.0,0.0,8,30.0,0.0,3.0,5.0,1.0,1.0,0.26666666666666666,0.3151515151515151,0.3107344632768362,0.6258859784283513
jimenel02,2019,1,CHA,AL,122,468,69,125,74,18,2,31,79.0,0.0,0.0,30,134.0,0.0,4.0,0.0,2.0,11.0,0.2670940170940171,0.5128205128205128,0.31547619047619047,0.8282967032967032
jonesja07,2019,1,DET,AL,88,298,39,70,37,19,3,11,26.0,7.0,2.0,27,94.0,2.0,6.0,1.0,1.0,6.0,0.2348993288590604,0.42953020134228187,0.3102409638554217,0.7397711651977036
judgeaa01,2019,1,NYA,AL,102,378,75,103,57,18,1,27,55.0,3.0,2.0,64,141.0,4.0,3.0,0.0,1.0,11.0,0.2724867724867725,0.5396825396825397,0.3811659192825112,0.9208484589650509
kempto01,2019,1,HOU,AL,66,163,23,37,22,6,2,7,17.0,4.0,3.0,16,29.0,1.0,4.0,1.0,2.0,2.0,0.22699386503067484,0.4171779141104294,0.3081081081081081,0.7252860222185376
keplema01,2019,1,MIN,AL,134,524,98,132,64,32,0,36,90.0,1.0,5.0,60,99.0,0.0,8.0,0.0,4.0,5.0,0.25190839694656486,0.5190839694656488,0.33557046979865773,0.8546544392643065
kiermke01,2019,1,TBA,AL,129,447,60,102,61,20,7,14,55.0,19.0,5.0,26,104.0,2.0,5.0,1.0,1.0,8.0,0.22818791946308725,0.3982102908277405,0.2776617954070981,0.6758720862348386
kineris01,2019,1,TEX,AL,65,202,23,48,34,12,1,1,21.0,3.0,0.0,14,49.0,0.0,4.0,1.0,1.0,9.0,0.2376237623762376,0.3217821782178218,0.2986425339366516,0.6204247121544734
kipnija01,2019,1,CLE,AL,121,458,52,112,71,23,1,17,65.0,7.0,2.0,40,88.0,2.0,2.0,5.0,6.0,7.0,0.2445414847161572,0.4104803493449782,0.30434782608695654,0.7148281754319348
lasteto01,2019,1,LAA,AL,80,292,49,86,62,8,0,16,44.0,0.0,0.0,20,28.0,0.0,3.0,0.0,0.0,8.0,0.2945205479452055,0.4863013698630137,0.346031746031746,0.8323331158947598
laurera01,2019,1,OAK,AL,123,434,79,125,72,29,0,24,67.0,13.0,2.0,27,123.0,0.0,11.0,1.0,8.0,7.0,0.2880184331797235,0.5207373271889401,0.33958333333333335,0.8603206605222734
lemahdj01,2019,1,NYA,AL,145,602,109,197,136,33,2,26,102.0,5.0,2.0,46,90.0,0.0,2.0,1.0,4.0,14.0,0.3272425249169435,0.5182724252491694,0.3746177370030581,0.8928901622522275
leonsa01,2019,1,BOS,AL,65,172,14,33,25,3,0,5,19.0,0.0,0.0,13,47.0,0.0,1.0,4.0,1.0,0.0,0.19186046511627908,0.29651162790697677,0.25133689839572193,0.5478485263026986
lindofr01,2019,1,CLE,AL,143,598,101,170,96,40,2,32,74.0,22.0,5.0,46,98.0,9.0,3.0,1.0,6.0,13.0,0.2842809364548495,0.5183946488294314,0.33537519142419603,0.8537698402536275
longsh01,2019,1,SEA,AL,42,152,21,40,22,12,1,5,15.0,3.0,3.0,16,40.0,0.0,0.0,0.0,0.0,1.0,0.2631578947368421,0.45394736842105265,0.3333333333333333,0.7872807017543859
lopesti01,2019,1,SEA,AL,41,111,11,30,22,7,0,1,12.0,6.0,3.0,15,29.0,0.0,1.0,0.0,1.0,1.0,0.2702702702702703,0.36036036036036034,0.359375,0.7197353603603603
lopezni01,2019,1,KCA,AL,103,379,44,91,65,22,2,2,30.0,1.0,1.0,18,51.0,0.0,1.0,4.0,0.0,5.0,0.24010554089709762,0.3245382585751979,0.27638190954773867,0.6009201681229366
lowebr01,2019,1,TBA,AL,82,296,42,80,44,17,2,17,51.0,5.0,0.0,25,113.0,0.0,5.0,0.0,1.0,1.0,0.2702702702702703,0.5135135135135135,0.3363914373088685,0.8499049508223819
lowena01,2019,1,TBA,AL,50,152,24,40,25,8,0,7,19.0,0.0,0.0,13,50.0,0.0,2.0,0.0,2.0,4.0,0.2631578947368421,0.45394736842105265,0.3254437869822485,0.7793911554033012
lucrojo01,2019,1,LAA,AL,74,240,28,58,42,8,1,7,30.0,0.0,0.0,21,39.0,0.0,4.0,0.0,3.0,15.0,0.24166666666666667,0.37083333333333335,0.30970149253731344,0.6805348258706467
lugoda01,2019,1,DET,AL,77,273,28,67,46,11,4,6,26.0,0.0,0.0,8,59.0,1.0,3.0,0.0,4.0,8.0,0.2454212454212454,0.38095238095238093,0.2708333333333333,0.6517857142857142
luplojo01,2019,1,CLE,AL,85,225,42,62,31,15,1,15,38.0,3.0,2.0,33,61.0,0.0,2.0,0.0,1.0,7.0,0.27555555555555555,0.5511111111111111,0.3716475095785441,0.9227586206896552
maldoma01,2019,1,KCA,AL,74,238,26,54,33,15,0,6,17.0,0.0,0.0,17,55.0,0.0,5.0,2.0,1.0,9.0,0.226890756302521,0.36554621848739494,0.29118773946360155,0.6567339579509965
mancitr01,2019,1,BAL,AL,154,602,106,175,100,38,2,35,97.0,1.0,0.0,63,143.0,3.0,9.0,0.0,5.0,22.0,0.29069767441860467,0.5348837209302325,0.3637702503681885,0.898653971298421
marisja01,2019,1,HOU,AL,120,292,46,68,39,16,3,10,34.0,10.0,3.0,17,95.0,0.0,6.0,3.0,0.0,6.0,0.2328767123287671,0.410958904109589,0.28888888888888886,0.6998477929984779
martijd02,2019,1,BOS,AL,146,575,98,175,104,33,2,36,105.0,2.0,0.0,72,138.0,9.0,4.0,0.0,5.0,19.0,0.30434782608695654,0.5565217391304348,0.3826219512195122,0.939143690349947
martile01,2019,1,CLE,AL,65,236,32,47,31,7,0,9,19.0,4.0,5.0,21,78.0,0.0,4.0,3.0,0.0,1.0,0.19915254237288135,0.3432203389830508,0.27586206896551724,0.6190824079485681
martiri01,2019,1,BAL,AL,120,283,29,59,42,8,3,6,23.0,10.0,1.0,14,83.0,0.0,6.0,5.0,1.0,6.0,0.20848056537102475,0.3215547703180212,0.2598684210526316,0.5814231913706528
mathije01,2019,1,TEX,AL,88,228,17,36,25,9,0,2,12.0,1.0,0.0,15,87.0,1.0,0.0,0.0,1.0,2.0,0.15789473684210525,0.2236842105263158,0.20901639344262296,0.4327006039689387
maybica01,2019,1,NYA,AL,82,239,48,68,40,17,0,11,32.0,9.0,6.0,30,72.0,0.0,0.0,0.0,0.0,5.0,0.28451882845188287,0.49372384937238495,0.3643122676579926,0.8580361170303775
mazarno01,2019,1,TEX,AL,116,429,69,115,68,27,1,19,66.0,4.0,1.0,28,108.0,2.0,6.0,0.0,6.0,5.0,0.2680652680652681,0.46853146853146854,0.31769722814498935,0.7862286966764579
mccanja02,2019,1,CHA,AL,118,439,62,120,75,26,1,18,60.0,4.0,1.0,30,137.0,1.0,6.0,1.0,0.0,10.0,0.2733485193621868,0.4601366742596811,0.32842105263157895,0.78855772689126
mcguire01,2019,1,TOR,AL,30,97,14,29,17,7,0,5,11.0,0.0,0.0,7,18.0,0.0,0.0,0.0,0.0,1.0,0.29896907216494845,0.5257731958762887,0.34615384615384615,0.8719270420301348
mckinbi01,2019,1,TOR,AL,84,251,37,54,27,14,1,12,28.0,0.0,2.0,19,73.0,0.0,2.0,2.0,2.0,0.0,0.2151394422310757,0.42231075697211157,0.2737226277372263,0.6960333847093378
meadoau01,2019,1,TBA,AL,138,530,83,154,85,29,7,33,89.0,12.0,7.0,54,131.0,6.0,7.0,0.0,0.0,3.0,0.29056603773584905,0.5584905660377358,0.3637901861252115,0.9222807521629474
mercaos01,2019,1,CLE,AL,115,438,70,118,75,25,3,15,54.0,15.0,4.0,28,84.0,0.0,5.0,7.0,4.0,9.0,0.2694063926940639,0.4429223744292237,0.3178947368421053,0.760817111271329
mercejo03,2019,1,DET,AL,74,256,24,69,44,16,0,9,22.0,0.0,0.0,13,57.0,1.0,2.0,0.0,0.0,4.0,0.26953125,0.4375,0.30996309963099633,0.7474630996309963
merriwh01,2019,1,KCA,AL,162,681,105,206,139,41,10,16,74.0,20.0,10.0,45,126.0,5.0,5.0,0.0,4.0,8.0,0.302496328928047,0.46255506607929514,0.34829931972789113,0.8108543858071863
moncayo01,2019,1,CHA,AL,132,511,83,161,97,34,5,25,79.0,10.0,3.0,40,154.0,2.0,4.0,1.0,3.0,1.0,0.3150684931506849,0.547945205479452,0.3673835125448029,0.9153287180242549
mondera02,2019,1,KCA,AL,102,415,58,109,70,20,10,9,62.0,43.0,7.0,19,132.0,0.0,0.0,3.0,6.0,6.0,0.26265060240963856,0.42409638554216866,0.2909090909090909,0.7150054764512596
mooredy01,2019,1,SEA,AL,113,247,31,51,26,14,2,9,28.0,11.0,9.0,25,93.0,0.0,9.0,1.0,0.0,6.0,0.20647773279352227,0.38866396761133604,0.302491103202847,0.691155070814183
morelmi01,2019,1,BOS,AL,91,298,48,75,38,17,1,19,58.0,1.0,0.0,34,74.0,0.0,1.0,0.0,2.0,12.0,0.2516778523489933,0.5067114093959731,0.3283582089552239,0.835069618351197
murphto04,2019,1,SEA,AL,76,260,32,71,40,12,1,18,40.0,2.0,0.0,19,87.0,0.0,1.0,0.0,1.0,0.0,0.27307692307692305,0.5346153846153846,0.3238434163701068,0.8584588009854914
naquity01,2019,1,CLE,AL,89,274,34,79,50,19,0,10,34.0,4.0,2.0,14,66.0,2.0,2.0,2.0,2.0,8.0,0.28832116788321166,0.46715328467153283,0.3253424657534247,0.7924957504249575
narvaom01,2019,1,SEA,AL,132,428,63,119,85,12,0,22,55.0,0.0,0.0,47,92.0,1.0,4.0,0.0,3.0,5.0,0.2780373831775701,0.4602803738317757,0.35269709543568467,0.8129774692674604
nolaau01,2019,1,SEA,AL,79,238,37,64,41,12,1,10,31.0,1.0,0.0,23,63.0,1.0,4.0,1.0,1.0,8.0,0.2689075630252101,0.453781512605042,0.34210526315789475,0.7958867757629368
nunezed02,2019,1,BOS,AL,60,167,13,38,29,7,0,2,20.0,5.0,1.0,4,27.0,0.0,0.0,1.0,2.0,6.0,0.2275449101796407,0.30538922155688625,0.24277456647398843,0.5481637880308747
nunezre01,2019,1,BAL,AL,151,541,72,132,77,24,0,31,90.0,1.0,1.0,44,143.0,1.0,10.0,0.0,4.0,9.0,0.24399260628465805,0.4602587800369686,0.3105175292153589,0.7707763092523274
odorro01,2019,1,TEX,AL,145,522,77,107,46,30,1,30,93.0,11.0,9.0,52,178.0,2.0,5.0,1.0,1.0,4.0,0.2049808429118774,0.4386973180076628,0.2827586206896552,0.721455938697318
ohearry01,2019,1,KCA,AL,105,328,32,64,36,13,1,14,38.0,0.0,1.0,39,99.0,1.0,1.0,0.0,2.0,7.0,0.1951219512195122,0.36890243902439024,0.2810810810810811,0.6499835201054713
ohtansh01,2019,1,LAA,AL,106,384,51,110,67,20,5,18,62.0,12.0,3.0,33,110.0,1.0,2.0,0.0,4.0,6.0,0.2864583333333333,0.5052083333333334,0.34278959810874704,0.8479979314420805
olsonma02,2019,1,OAK,AL,127,483,73,129,67,26,0,36,91.0,0.0,0.0,51,138.0,7.0,12.0,0.0,1.0,11.0,0.2670807453416149,0.5445134575569358,0.3510054844606947,0.8955189420176305
pencehu01,2019,1,TEX,AL,83,286,53,85,49,17,1,18,59.0,6.0,1.0,26,69.0,0.0,2.0,0.0,2.0,2.0,0.2972027972027972,0.5524475524475524,0.3575949367088608,0.9100424891564132
perezro02,2019,1,CLE,AL,119,389,46,93,59,9,1,24,63.0,0.0,0.0,45,127.0,1.0,4.0,7.0,4.0,12.0,0.2390745501285347,0.4524421593830334,0.3212669683257919,0.7737091277088253
phamth01,2019,1,TBA,AL,145,567,77,155,99,33,2,21,68.0,25.0,4.0,81,123.0,4.0,5.0,0.0,1.0,22.0,0.27336860670194,0.4497354497354497,0.36850152905198774,0.8182369787874375
phegljo01,2019,1,OAK,AL,106,314,44,75,45,18,0,12,62.0,0.0,1.0,15,63.0,0.0,6.0,2.0,5.0,11.0,0.23885350318471338,0.410828025477707,0.2823529411764706,0.6931809666541776
pindech01,2019,1,OAK,AL,124,341,45,82,48,21,0,13,47.0,0.0,1.0,20,88.0,0.0,5.0,1.0,3.0,11.0,0.2404692082111437,0.41642228739002934,0.2899728997289973,0.7063951871190266
piscost01,2019,1,OAK,AL,93,357,46,89,58,17,1,13,44.0,2.0,0.0,29,84.0,0.0,3.0,1.0,3.0,13.0,0.24929971988795518,0.4117647058823529,0.3086734693877551,0.720438175270108
plaweke01,2019,1,CLE,AL,60,158,13,35,22,10,0,3,17.0,0.0,1.0,12,31.0,0.0,3.0,0.0,1.0,4.0,0.22151898734177214,0.34177215189873417,0.28735632183908044,0.6291284737378147
polanjo01,2019,1,MIN,AL,153,631,107,186,117,40,7,22,79.0,4.0,3.0,60,116.0,2.0,4.0,2.0,7.0,11.0,0.294770206022187,0.4849445324881141,0.3561253561253561,0.8410698886134702
profaju01,2019,1,OAK,AL,139,459,65,100,54,24,2,20,67.0,9.0,1.0,48,75.0,2.0,8.0,0.0,3.0,12.0,0.2178649237472767,0.4095860566448802,0.30115830115830117,0.7107443578031813
puigya01,2019,2,CLE,AL,49,182,25,54,36,15,1,2,23.0,5.0,2.0,21,44.0,0.0,3.0,0.0,1.0,4.0,0.2967032967032967,0.4230769230769231,0.37681159420289856,0.7998885172798216
pujolal01,2019,1,LAA,AL,131,491,55,120,75,22,0,23,93.0,3.0,0.0,43,68.0,1.0,3.0,0.0,8.0,21.0,0.24439918533604887,0.42973523421588594,0.30458715596330277,0.7343223901791887
ramirjo01,2019,1,CLE,AL,129,482,68,123,64,33,3,23,83.0,24.0,4.0,52,74.0,3.0,2.0,0.0,6.0,8.0,0.2551867219917012,0.47925311203319504,0.32656826568265684,0.8058213777158518
reddijo01,2019,1,HOU,AL,141,501,57,138,102,19,3,14,56.0,5.0,2.0,36,66.0,1.0,0.0,1.0,9.0,9.0,0.2754491017964072,0.4091816367265469,0.31868131868131866,0.7278629554078655
rengilu01,2019,1,LAA,AL,108,357,44,85,57,18,3,7,33.0,2.0,5.0,40,93.0,0.0,5.0,1.0,3.0,6.0,0.23809523809523808,0.3641456582633053,0.32098765432098764,0.6851333125842929
reyesfr01,2019,2,CLE,AL,51,173,26,41,21,10,0,10,35.0,0.0,0.0,18,63.0,0.0,0.0,0.0,3.0,3.0,0.23699421965317918,0.4682080924855491,0.30412371134020616,0.7723318038257553
reyesvi01,2019,1,DET,AL,69,276,29,84,60,16,5,3,25.0,9.0,3.0,14,64.0,0.0,0.0,0.0,2.0,5.0,0.30434782608695654,0.4311594202898551,0.3356164383561644,0.7667758586460195
roberda10,2019,1,TBA,AL,74,207,23,44,32,9,1,2,19.0,2.0,2.0,24,59.0,0.0,6.0,0.0,0.0,10.0,0.21256038647342995,0.2946859903381642,0.31223628691983124,0.6069222772579954
rodriro03,2019,1,DET,AL,84,276,29,61,32,12,3,14,43.0,3.0,1.0,13,82.0,0.0,0.0,0.0,5.0,5.0,0.2210144927536232,0.4384057971014493,0.25170068027210885,0.6901064773735581
rominau01,2019,1,NYA,AL,73,228,29,64,44,12,0,8,35.0,1.0,1.0,10,50.0,0.0,0.0,1.0,1.0,7.0,0.2807017543859649,0.43859649122807015,0.30962343096234307,0.7482199221904132
rondojo02,2019,1,CHA,AL,55,142,10,28,22,3,0,3,9.0,0.0,0.0,11,38.0,0.0,2.0,1.0,0.0,4.0,0.19718309859154928,0.28169014084507044,0.2645161290322581,0.5462062698773285
rosared01,2019,1,MIN,AL,137,562,91,155,94,28,1,32,109.0,3.0,1.0,22,86.0,2.0,0.0,0.0,6.0,10.0,0.27580071174377224,0.5,0.3,0.8
ruizri01,2019,1,BAL,AL,127,370,35,86,59,13,2,12,46.0,0.0,1.0,40,88.0,0.0,0.0,1.0,2.0,12.0,0.23243243243243245,0.37567567567567567,0.3058252427184466,0.6815009183941223
sanchca01,2019,1,CHA,AL,149,496,59,125,99,20,4,2,43.0,5.0,4.0,44,117.0,1.0,5.0,7.0,3.0,7.0,0.25201612903225806,0.32056451612903225,0.3175182481751825,0.6380827643042147
sanchga02,2019,1,NYA,AL,106,396,62,92,45,12,1,34,77.0,0.0,1.0,40,125.0,3.0,9.0,0.0,1.0,3.0,0.23232323232323232,0.5252525252525253,0.31614349775784756,0.8413960230103729
sanomi01,2019,1,MIN,AL,105,380,76,94,39,19,2,34,79.0,0.0,1.0,55,159.0,0.0,3.0,0.0,1.0,5.0,0.24736842105263157,0.5763157894736842,0.3462414578587699,0.9225572473324541
santaan02,2019,1,BAL,AL,93,380,46,99,58,20,1,20,59.0,1.0,2.0,19,86.0,0.0,2.0,1.0,3.0,1.0,0.26052631578947366,0.4763157894736842,0.297029702970297,0.7733454924439812
santaca01,2019,1,CLE,AL,158,573,110,161,96,30,1,34,93.0,4.0,0.0,108,108.0,12.0,3.0,0.0,2.0,13.0,0.28097731239092494,0.5148342059336823,0.3965014577259475,0.9113356636596299
santada01,2019,1,TEX,AL,130,474,81,134,77,23,6,28,81.0,21.0,6.0,25,151.0,2.0,6.0,0.0,5.0,8.0,0.28270042194092826,0.5337552742616034,0.3235294117647059,0.8572846860263093
santado01,2019,1,SEA,AL,121,451,63,114,72,20,1,21,69.0,8.0,3.0,50,164.0,1.0,2.0,0.0,2.0,11.0,0.25277161862527714,0.44124168514412415,0.3287128712871287,0.7699545564312529
schoojo01,2019,1,MIN,AL,121,433,61,111,64,23,1,23,59.0,1.0,1.0,20,116.0,1.0,10.0,0.0,1.0,13.0,0.25635103926096997,0.47344110854503463,0.30387931034482757,0.7773204188898621
seageky01,2019,1,SEA,AL,106,393,55,94,51,19,1,23,63.0,2.0,2.0,44,86.0,0.0,4.0,0.0,2.0,12.0,0.23918575063613232,0.4681933842239186,0.32054176072234764,0.7887351449462663
semiema01,2019,1,OAK,AL,162,657,123,187,104,43,7,33,92.0,10.0,8.0,87,102.0,2.0,2.0,0.0,1.0,11.0,0.2846270928462709,0.5220700152207002,0.36947791164658633,0.8915479268672866
severpe01,2019,1,BAL,AL,96,305,37,76,50,13,0,13,44.0,3.0,1.0,29,73.0,0.0,4.0,1.0,2.0,5.0,0.24918032786885247,0.419672131147541,0.3205882352941177,0.7402603664416587
simmoan01,2019,1,LAA,AL,103,398,47,105,79,19,0,7,40.0,10.0,2.0,24,37.0,1.0,2.0,0.0,0.0,21.0,0.2638190954773869,0.36432160804020103,0.3089622641509434,0.6732838721911445
siscoch01,2019,1,BAL,AL,59,167,29,35,20,7,0,8,20.0,0.0,1.0,22,61.0,0.0,9.0,0.0,0.0,5.0,0.20958083832335328,0.39520958083832336,0.3333333333333333,0.7285429141716566
smithdw02,2019,1,BAL,AL,101,357,46,86,54,16,3,13,53.0,5.0,1.0,26,82.0,0.0,4.0,1.0,4.0,8.0,0.24089635854341737,0.4117647058823529,0.2966751918158568,0.7084398976982097
smithke04,2019,1,LAA,AL,67,191,21,48,31,12,0,5,20.0,2.0,0.0,16,37.0,0.0,3.0,0.0,1.0,8.0,0.2513089005235602,0.39267015706806285,0.3175355450236967,0.7102057020917596
smithma05,2019,1,SEA,AL,134,510,70,116,82,19,9,6,37.0,46.0,9.0,42,141.0,0.0,11.0,2.0,1.0,7.0,0.22745098039215686,0.3352941176470588,0.299645390070922,0.6349395077179808
smoakju01,2019,1,TOR,AL,121,414,54,86,48,16,0,22,61.0,0.0,0.0,79,106.0,3.0,6.0,0.0,1.0,11.0,0.20772946859903382,0.4057971014492754,0.342,0.7477971014492755
sogarer01,2019,1,TOR,AL,73,287,45,86,57,17,2,10,30.0,6.0,0.0,29,47.0,0.0,1.0,3.0,3.0,2.0,0.29965156794425085,0.47735191637630664,0.3625,0.8398519163763066
sogarer01,2019,2,TBA,AL,37,109,14,29,20,6,0,3,10.0,2.0,0.0,9,16.0,2.0,1.0,0.0,0.0,2.0,0.26605504587155965,0.4036697247706422,0.3277310924369748,0.731400817207617
